,id,web-timestamp,arrival-time,query-execution-time
0,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:52.214360,2.636507034301758
1,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:55.531030,3.316610813140869
2,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:58.054548,2.5234591960906982
3,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:00.606043,2.551393985748291
4,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:03.087145,2.4810407161712646
5,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:05.965127,2.877923011779785
6,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:08.583139,2.6179490089416504
7,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:11.325228,2.74202036857605
8,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:22:14.285203,2.959906816482544
9,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:17.173234,2.887962818145752
10,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:19.809585,2.636295795440674
11,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:22.485248,2.67551851272583
12,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:25.925217,3.439899206161499
13,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:28.973134,3.0478639602661133
14,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:31.854232,2.8810460567474365
15,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:34.565299,2.711012125015259
16,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:37.493242,2.927885055541992
17,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:40.372133,2.8788399696350098
18,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:42.932240,2.560053586959839
19,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:45.645398,2.7130868434906006
20,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:48.250362,2.60490345954895
21,5258,2022-02-19 14:22:14.176868-01:00,2022-02-19 14:22:50.990191,2.7397799491882324
22,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:22:53.597307,2.6070659160614014
23,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:22:56.213357,2.6159908771514893
24,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:22:58.725291,2.5118772983551025
25,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:01.225277,2.4999382495880127
26,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:03.893353,2.66801381111145
27,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:06.494520,2.601093292236328
28,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:09.172329,2.677746534347534
29,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:11.782548,2.6101536750793457
30,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:14.405452,2.6228315830230713
31,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:17.205447,2.799933910369873
32,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:19.850333,2.644822120666504
33,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:22.565374,2.7149581909179688
34,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:26.089286,3.523851156234741
35,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:28.693204,2.603865623474121
36,5259,2022-02-19 14:22:53.282591-01:00,2022-02-19 14:23:31.365288,2.672016143798828
37,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:33.938134,2.572789430618286
38,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:36.397174,2.4589684009552
39,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:38.901486,2.504255771636963
40,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:41.443162,2.541619300842285
41,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:45.730149,4.28692626953125
42,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:48.157034,2.4268267154693604
43,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:50.593055,2.4359612464904785
44,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:53.294017,2.7009024620056152
45,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:55.781983,2.4879074096679688
46,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:23:59.006907,3.2248687744140625
47,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:24:02.456932,3.4499804973602295
48,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:24:04.950923,2.4939377307891846
49,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:24:07.394797,2.4438107013702393
50,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:24:09.896940,2.5020673274993896
51,5260,2022-02-19 14:23:32.420818-01:00,2022-02-19 14:24:12.534993,2.6379809379577637
52,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:15.002976,2.467925548553467
53,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:17.471854,2.468817949295044
54,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:20.000840,2.5289266109466553
55,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:22.473742,2.4728453159332275
56,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:24.978887,2.505072832107544
57,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:27.484899,2.505941152572632
58,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:30.318716,2.833757162094116
59,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:32.829720,2.510937452316284
60,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:36.570798,3.7410178184509277
61,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:39.684771,3.1139137744903564
62,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:42.167718,2.482861042022705
63,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:44.687675,2.5198919773101807
64,5261,2022-02-19 14:24:12.887781-01:00,2022-02-19 14:24:48.769612,4.081840991973877
65,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:24:51.733740,2.9640653133392334
66,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:24:54.262616,2.528801918029785
67,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:24:56.844671,2.5819897651672363
68,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:24:59.294490,2.4497640132904053
69,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:01.730208,2.4356577396392822
70,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:04.463590,2.7332847118377686
71,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:07.011449,2.5477747917175293
72,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:11.126504,4.114985942840576
73,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:13.692453,2.5658819675445557
74,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:16.364464,2.6719508171081543
75,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:20.328206,3.963679313659668
76,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:22.888373,2.560110092163086
77,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:26.711422,3.8229920864105225
78,5262,2022-02-19 14:24:51.155081-01:00,2022-02-19 14:25:30.109416,3.397923707962036
79,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:32.646325,2.536848545074463
80,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:35.324375,2.6779894828796387
81,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:38.012264,2.6878316402435303
82,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:40.629246,2.6169278621673584
83,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:43.324348,2.6950340270996094
84,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:46.044387,2.7199771404266357
85,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:49.006267,2.9618208408355713
86,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:51.564333,2.5580058097839355
87,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:54.164319,2.5999057292938232
88,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:25:56.577146,2.4127590656280518
89,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:26:00.044267,3.467059850692749
90,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:26:02.863136,2.8188107013702393
91,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:26:05.986222,3.123026132583618
92,5263,2022-02-19 14:25:30.179574-01:00,2022-02-19 14:26:08.407115,2.420819044113159
93,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:11.053116,2.645939350128174
94,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:13.650481,2.5973052978515625
95,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:16.164146,2.5136072635650635
96,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:18.615064,2.4508509635925293
97,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:21.127076,2.511948347091675
98,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:23.812186,2.68503737449646
99,5264,2022-02-19 14:26:09.086525-01:00,2022-02-19 14:26:26.409047,2.5967957973480225
