,id,web-timestamp,arrival-time,query-execution-time
0,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.108978,0.013525962829589844
1,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.120647,0.011628866195678711
2,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.132842,0.012161970138549805
3,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.143634,0.01073145866394043
4,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.152601,0.00893712043762207
5,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.162492,0.009830951690673828
6,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.172820,0.010288476943969727
7,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.182128,0.009274005889892578
8,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.192068,0.00989389419555664
9,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.202859,0.010749578475952148
10,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.214013,0.01112675666809082
11,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.223677,0.009625911712646484
12,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.236714,0.012947320938110352
13,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.247403,0.010649681091308594
14,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.258981,0.011532306671142578
15,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.269624,0.010597705841064453
16,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.279362,0.009701251983642578
17,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.291174,0.01177072525024414
18,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.302702,0.011476993560791016
19,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.314184,0.01142430305480957
20,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.325535,0.011296510696411133
21,5257,2022-02-19 14:21:35.067767-01:00,2022-02-19 14:21:43.336432,0.010857820510864258
